episodes,tmax,goalcoords,rsz,rmax,seed,pcinit,npc,alpha,sigma,plr,clr,llr,alr,slr,gamma,nact,balpha,paramsindex,noise,datadir,figdir,csvname,trials,dxr
50000,100,[0.5],0.005,5,2,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rsz,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.11921426e-05  4.00328805e-03  3.92259311e-03  4.52207927e-03
 -3.70483740e-03  4.21023288e-03  1.00398191e-03  5.97183143e-03
  1.65104660e-02  1.79602949e-02  1.12449894e-02  7.55753941e-03
  1.83709475e-02  2.69923479e-03  1.83695390e-02  2.19332371e-02
  5.99156446e-03  1.95945749e-02  2.87391992e-03  6.17011145e-03
  3.44104325e-02  2.61279172e-02  6.09243146e-03  2.30809401e-02
  9.38490722e-03  3.95212925e-02  1.63247357e-02  2.30524115e-02
  3.04360090e-03  1.81007557e-02  2.00814844e-02  1.44897026e-03
  2.18500022e-02  2.51189474e-02  1.36769889e-02 -1.30624512e-04
  1.33915449e-02  1.35185033e-02  2.58060189e-02  1.25579559e-02
  1.41603761e-02 -1.19163773e-02  1.67264414e-02  2.05933114e-02
  1.39634537e-02  3.02015183e-04  8.05402766e-03 -1.13431423e-03
  9.77681073e-03 -3.29479538e-03  3.62594297e-03  1.25711426e-02
  1.64456633e-02  2.30380364e-02  1.83836336e-02  1.48742510e-02
  1.62691008e-02  1.54767763e-02 -9.71853818e-03 -1.78459775e-02
 -2.74121672e-03 -1.77952220e-04 -9.11381620e-03 -1.56571090e-02
 -1.82582320e-02  4.19562444e-03 -8.40454185e-03 -4.06342633e-04
 -1.00044398e-02 -5.81209304e-03  1.10173562e-02 -2.20978233e-03
 -4.00263096e-03 -1.40276602e-02 -6.08102206e-03 -1.06689631e-02
 -9.39032147e-03 -3.19306804e-03 -1.90194033e-03  8.58110099e-04
  2.52706344e-03 -1.20766977e-02 -1.09655391e-02 -8.51704916e-03
 -3.33632737e-02  4.41954003e-03 -1.78268494e-02 -2.28710723e-02
  4.42170579e-03 -9.81652770e-03 -1.61032323e-02 -1.39134724e-02
 -1.27474335e-02 -1.59132528e-02 -1.60957061e-02 -1.89577940e-02
  6.63693748e-04 -1.59428669e-02 -1.81870322e-02 -9.42531978e-03]"
50000,100,[0.5],0.025,5,0,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rsz,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.20098891e-05  1.93704479e-02  1.12928213e-02  8.45109962e-03
  7.28967664e-03  8.22387578e-03  4.48965752e-03  7.05131720e-03
  5.64992414e-03  3.99026076e-03  1.99349539e-03  2.80491087e-03
  2.92557686e-03  2.03242454e-03  1.90234522e-03  3.20927278e-03
  2.35737517e-03  1.61236033e-03  7.34132798e-04  1.06154438e-03
 -2.62903057e-04  7.96269313e-04  1.32958720e-03  9.41710827e-04
  1.19204508e-03  1.04271822e-03  1.05894286e-03  6.89843922e-04
  1.48086914e-03  8.99531795e-04  9.01882111e-04  2.67077665e-04
  1.14958466e-04  8.33985286e-05  1.18309377e-04 -2.50285235e-04
  2.62684850e-04 -2.57435732e-05  5.63617161e-05  8.75004248e-05
 -6.40646665e-04 -5.61840042e-04 -6.75699249e-04 -1.54967042e-03
 -1.70021466e-03 -1.39460719e-03 -1.46543345e-03 -1.47525771e-03
 -8.79309447e-04 -1.37408011e-03 -1.37180256e-03 -1.04231882e-03
 -2.06824574e-03 -8.22564876e-04 -7.95094237e-05 -9.82184773e-04
 -1.09868570e-03 -1.23969129e-03 -1.53820348e-03 -1.52777877e-03
 -2.66603214e-03 -2.23672047e-03 -2.36042062e-03 -1.39998869e-03
 -1.53740618e-03 -1.35899409e-03 -1.47095584e-03 -1.47597480e-03
 -1.46293500e-03 -1.88914048e-03 -1.54485064e-03 -1.60439218e-03
 -1.66136059e-03 -1.63359801e-03 -1.81105294e-03 -1.67664269e-03
 -1.83090962e-03 -1.97710001e-03 -1.97843593e-03 -1.96295635e-03
 -2.44043059e-03 -2.69910774e-03 -2.72864006e-03 -2.96993271e-03
 -2.67460312e-03 -2.74513546e-03 -3.11070871e-03 -3.15390198e-03
 -3.22411287e-03 -3.66603126e-03 -3.74054355e-03 -3.39384765e-03
 -3.21577976e-03 -3.49376744e-03 -2.77310460e-03 -2.83863287e-03
 -3.20499542e-03 -3.25549008e-03 -3.45690583e-03 -3.32919080e-03]"
50000,100,[0.5],0.025,5,2,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rsz,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.20098891e-05  1.78266963e-02  9.47734693e-03  9.59044181e-03
  8.03331896e-03  7.59369074e-03  6.60638374e-03  4.61965319e-03
  5.12143182e-03  5.52398774e-03  4.05243793e-03  3.98977747e-03
  2.79747647e-03  3.04216904e-03  3.32872741e-03  3.48796092e-03
  3.75250427e-03  3.01807294e-03  2.20832240e-03  2.34515835e-03
  1.59498491e-03  2.37724172e-03  7.46212192e-04  6.15100714e-04
  1.21461890e-03  7.64832438e-04  7.78076296e-04  1.32117443e-03
  1.48739625e-03  1.38933294e-03  4.82629948e-04  1.04182487e-03
  6.11146176e-04  1.33578055e-04  4.74047303e-04 -1.38260573e-04
  3.23371949e-05  1.56250187e-04  5.38372822e-04  4.54942407e-04
 -3.15465026e-04  1.51581568e-04 -6.25226642e-04  3.32937296e-04
  6.39966254e-04  1.02137791e-04 -5.78718691e-04 -5.02420318e-04
 -2.17991579e-04  1.53352891e-04 -1.42793052e-04 -2.72778389e-04
 -7.99368069e-04 -9.52556502e-04 -9.75022568e-04 -1.77957946e-03
 -1.77105807e-03 -1.20343303e-03 -9.39640271e-04 -1.53362111e-04
 -8.83578251e-04 -9.74385480e-04 -1.37021031e-03 -1.42235291e-03
 -1.42569923e-03 -1.49899043e-03 -1.63591098e-03 -1.50852570e-03
 -1.55282086e-03 -1.97958499e-03 -2.08039622e-03 -2.04403774e-03
 -1.76525505e-03 -1.97954349e-03 -2.05553049e-03 -2.53639280e-03
 -4.41605750e-03 -2.31070733e-03 -2.29910387e-03 -3.69580483e-03
 -2.30699905e-03 -2.24010668e-03 -2.31184981e-03 -2.40989282e-03
 -2.37606772e-03 -2.70623000e-03 -1.83071260e-03 -1.20774372e-03
 -1.56383542e-03 -1.13837418e-03 -1.23138106e-03 -1.30955497e-03
 -1.26473334e-03 -1.33284489e-03 -1.36207995e-03 -1.74512878e-03
 -1.78193251e-03 -2.01312150e-03 -1.98461527e-03 -1.25077931e-03]"
50000,100,[0.5],0.025,5,1,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rsz,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.20098891e-05  1.74513985e-02  9.89390354e-03  9.57942125e-03
  8.61069032e-03  6.09719519e-03  7.35859469e-03  4.88539763e-03
  4.51435427e-03  3.65851996e-03  3.23814287e-03  2.78323075e-03
  4.04836640e-03  2.62231577e-03  2.56850621e-03  1.95200213e-03
  3.68669755e-03  1.90111001e-03  1.23500472e-03  2.19783038e-03
  2.39783995e-03  1.64364710e-03  1.39961176e-03  1.38825072e-03
  8.51376656e-04  5.02397309e-04  2.34476050e-04  7.39235842e-04
  7.98315574e-04  9.57155653e-04  6.15485239e-04  6.03020698e-04
  7.21111249e-04 -4.19736230e-05  6.15327738e-04  5.05872476e-04
  1.36730544e-04  2.17482955e-04 -1.69578616e-04 -1.59692920e-03
 -2.59838289e-04 -2.51045374e-04 -2.82365909e-04 -6.40798106e-04
 -7.70719256e-04 -7.80538936e-04 -8.83847295e-04 -7.30811416e-04
 -1.12908811e-03 -1.37347235e-03 -1.58413639e-03 -1.17330686e-03
 -2.07422850e-03 -1.68981475e-03 -1.64014652e-03 -2.23250047e-03
 -1.80891197e-03 -1.89459342e-03 -1.86197946e-03 -1.65603350e-03
 -6.73168721e-05 -1.73045684e-03 -1.40699363e-03 -1.70229936e-03
 -2.08969614e-03 -2.03108541e-03 -1.62523867e-03 -1.78766736e-03
 -1.70306400e-03 -1.62254539e-03 -1.81167868e-03 -1.82118157e-03
 -1.81149640e-03 -1.97463519e-03 -2.07115427e-03 -2.03882524e-03
 -2.32476496e-03 -2.94931706e-03 -2.87598192e-03 -2.87948811e-03
 -2.91730043e-03 -1.10732992e-03 -2.86500615e-03 -2.94919304e-03
 -2.77577527e-03 -2.79869809e-03 -2.64047744e-03 -3.07415803e-03
 -3.11088014e-03 -3.14568681e-03 -3.26471618e-03 -3.24141215e-03
 -3.33690833e-03 -3.41859343e-03 -4.04781147e-03 -4.13520842e-03
 -4.05908078e-03 -4.12630652e-03 -4.14751290e-03 -4.03024895e-03]"
50000,100,[0.5],0.005,5,8,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rsz,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.11921426e-05  2.41136406e-03  7.52820051e-03  2.93378679e-03
  4.12983705e-03  4.96999318e-03  1.14803816e-03  6.58478166e-03
  2.22072806e-03 -1.27371013e-03  9.61195618e-03  1.61819785e-02
  9.17075833e-03 -1.39887245e-03 -1.13069115e-04  3.19276062e-03
  2.07670517e-03  1.72552616e-02  1.17042634e-02  2.35302490e-02
  1.73288622e-02  8.62001433e-03  1.48098433e-02  7.17083024e-03
  3.20374885e-02  1.84120153e-02  1.64834501e-02  2.44405726e-02
  2.82586217e-02  1.99461875e-02  1.44693038e-02 -8.66538442e-03
  5.13502732e-03  1.18714287e-02  1.44381885e-02  4.02076349e-03
 -1.03953795e-02 -1.00770377e-02 -8.17958332e-03 -1.23660691e-02
 -2.02791922e-02 -3.98561722e-03  3.04625872e-03  1.16896396e-02
  7.99489120e-03  6.40053499e-03  3.47454666e-03  2.58573217e-03
 -1.52372177e-02 -1.06564363e-02 -1.10941190e-02  8.34819833e-03
  1.25848826e-03 -7.41278692e-03  3.22433639e-03 -2.33625886e-04
  1.02234326e-02 -1.27363313e-02  1.55642799e-03  7.29408827e-03
  5.48281646e-03 -8.78964020e-03 -1.16115090e-02 -8.84762707e-03
 -1.02632078e-02 -8.78953020e-03 -9.66544919e-03  9.91352918e-03
  1.40652485e-02  5.63605927e-03  4.47387019e-03  7.35845891e-03
  3.35236549e-03  1.23495266e-02  1.70938213e-02  1.85959394e-02
  1.29554417e-02  2.18978127e-02  7.51133523e-03  5.74895444e-03
  8.25181062e-03  4.31031901e-02  1.93927200e-02  1.02584671e-02
  2.34822970e-02  2.69555306e-02  1.43027833e-02  2.58695609e-02
  2.31105715e-02  2.98109892e-02  1.54634971e-02  1.09781169e-02
  2.02477801e-02  1.00292334e-02  9.49121033e-03  1.75402952e-02
  2.03134022e-02 -2.59799132e-03  1.60806720e-02  1.88756051e-02]"
50000,100,[0.5],0.005,5,9,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rsz,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.11921426e-05  3.74799292e-03  8.14974478e-03  1.78926241e-03
 -2.64991106e-04 -6.71437776e-03  1.11178993e-02 -1.69035116e-03
  5.24903172e-03 -4.99212779e-03  2.04438916e-02  1.28293010e-02
  3.78422722e-03 -2.86740960e-03  1.79327857e-02  1.78615098e-02
  1.69546675e-02  1.33942533e-03 -8.04278781e-03 -2.44192663e-03
 -1.22081696e-02 -1.29896694e-02  1.56989933e-03  4.73476700e-03
 -4.70361888e-03 -1.11222868e-02  2.23467633e-02  1.79724329e-02
  1.16089234e-02  2.41654185e-02  1.72967121e-02  2.51507824e-02
  2.59313032e-02  2.79354157e-02  2.23701828e-02  1.11041631e-02
  1.25204947e-02  5.70810026e-03  5.94915927e-03  1.06856351e-02
  2.03903336e-02  2.16419174e-03  4.49873613e-03 -1.08208409e-02
  1.09793531e-02  4.20829920e-03 -9.95855730e-03  3.15476530e-03
  8.72495876e-03  6.37123941e-03 -1.49669093e-02 -9.61337466e-03
  5.43106178e-03 -9.77094704e-03 -5.07507364e-03 -9.86804322e-03
 -9.29721927e-03 -1.40555494e-02 -8.04754125e-03  3.82036800e-04
 -4.96489527e-03 -8.14566051e-03  7.81950162e-03 -1.79047635e-02
  1.26105697e-02  9.52434015e-03  7.56481609e-03  7.94096288e-03
  7.61332357e-03  1.52903725e-02  1.82675935e-02  1.11709657e-02
  3.72691633e-02  4.04456493e-02  1.07877997e-02  1.42775259e-02
  7.98450050e-03  2.14670767e-02  2.30117676e-02  1.97220844e-02
  3.99531435e-02  2.61092608e-02  2.84983177e-02  3.51913518e-02
  3.34220220e-02  3.54346042e-02  3.99500763e-02  2.07026405e-02
  4.18564624e-02  3.29752943e-02  2.77115889e-02  2.64425306e-02
  1.98701228e-02  1.22810406e-02  1.81814659e-02  2.52414669e-02
  2.71816889e-02  1.73475978e-02  1.91932187e-02  8.86504274e-03]"
50000,100,[0.5],0.005,5,6,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rsz,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.11921426e-05  3.35484961e-03  5.90861611e-03  3.68875093e-03
  2.49724762e-03 -2.34363371e-04  2.44439651e-03  8.87309770e-04
  1.58526528e-02  1.67486368e-02  1.89467559e-02  1.63155894e-02
  3.37522527e-03  1.39149196e-02  3.02292997e-02  2.30623129e-02
  2.31114972e-02  2.40574818e-02  2.56751477e-02  2.55853690e-02
  2.45520555e-02  1.81908363e-02  5.01125033e-03  9.98834090e-03
  3.02046817e-02  3.18421943e-02  2.08260697e-02  3.13186696e-02
  1.49972529e-02  2.14971302e-02  2.17197380e-02  1.86156093e-02
  1.09711646e-03 -3.42905599e-03  8.21761171e-03 -1.31396208e-02
  1.24746419e-02  3.92765416e-03  2.91338422e-03  9.11682268e-03
  1.19163233e-02  2.18415212e-02  5.29908960e-03  3.01308823e-02
  3.43031149e-02  2.30017282e-02  4.39943122e-02  1.47172584e-02
  3.07166070e-02  1.92714640e-02  1.14827185e-02  2.52667922e-02
  1.30617309e-02  5.75683412e-03  2.83401029e-02  6.51510885e-03
  1.11663880e-02 -1.92203488e-02 -1.52413003e-02 -1.14797725e-02
 -3.04160673e-02 -1.42753010e-02 -1.88554441e-03 -1.76212774e-02
 -2.30779312e-02 -6.51447284e-03  1.01402739e-02 -6.73323312e-04
 -1.84362940e-02 -7.67613398e-03 -7.77092812e-03 -1.46636323e-02
 -3.58107673e-02 -2.15512467e-02 -6.61702060e-03 -7.31393454e-03
 -1.07222118e-02  1.18034464e-02  9.98880581e-03 -8.87200253e-03
 -2.43800271e-03 -1.42964340e-02 -2.36058069e-02 -2.36869991e-02
 -2.38086834e-02 -2.39203886e-02 -2.39637178e-02 -2.40335338e-02
 -2.40955439e-02 -2.41520078e-02 -2.41634846e-02 -2.41625788e-02
 -2.41821443e-02 -2.41813471e-02 -2.41805898e-02 -2.41762330e-02
 -2.41714445e-02 -2.41702036e-02 -2.41710137e-02 -2.41855687e-02]"
50000,100,[0.5],0.01,5,0,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rsz,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.13889021e-05  9.33688834e-03  1.47189770e-02  1.06189229e-02
 -1.48895333e-03  1.44741044e-02  1.58716001e-02  2.04618378e-02
  2.27718217e-02  2.52962578e-02  1.53460794e-02  1.27969687e-02
  6.52234640e-03 -5.98802144e-03 -3.17257059e-03  3.99046007e-04
 -3.16351717e-03  7.66699393e-03  7.83688038e-03 -2.04437047e-03
  4.80090827e-03  9.12655907e-03  1.79094054e-02  8.29695671e-03
  1.69695074e-02  1.41490972e-02  1.70656409e-02  1.30400708e-02
  1.69768220e-02  4.34349692e-02  1.56402277e-02  2.85713303e-02
  1.90930433e-02  8.29699599e-03  1.14594442e-02  6.22345123e-03
  2.95340943e-02  4.64489668e-02  5.05243586e-02  1.43694437e-02
  3.13963647e-03  3.90926267e-03  6.40534529e-03  1.76959794e-02
 -2.21582635e-03  8.22337970e-03  2.49750493e-02  2.26917595e-02
  1.95356095e-02  1.10384781e-02  9.97430619e-03  2.83672658e-03
 -9.17834359e-03  7.55774203e-03 -1.13053754e-02 -1.60070031e-02
 -1.43554771e-02 -1.35901185e-02 -1.10802885e-02 -1.27439444e-02
 -9.42121497e-03 -6.94596066e-03 -7.20072347e-03 -1.13774549e-02
 -2.11927701e-03 -9.67639129e-03 -1.01951058e-02 -1.14219247e-03
 -7.56838580e-03  1.25855273e-02  7.99628665e-03  2.67789432e-03
  2.04634099e-03 -1.16116369e-02 -3.99627122e-02 -2.41704164e-02
 -1.27615718e-02 -1.98664032e-02 -1.11800663e-02 -1.63381845e-02
 -1.76115947e-02 -9.91095984e-03 -1.43259626e-02 -5.73189301e-03
 -2.42236369e-03 -4.39040347e-03 -1.08533707e-02 -1.93959941e-02
 -2.63301820e-02 -2.96659539e-02 -2.27072835e-02 -1.42921084e-02
 -1.18442677e-02 -1.81056905e-02 -8.93994396e-03 -6.63273012e-03
  9.74285726e-03  1.80787766e-03  2.88119639e-05  2.93623004e-03]"
50000,100,[0.5],0.01,5,1,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rsz,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.13889021e-05  9.29062026e-03  1.01072093e-02  5.47688564e-03
  8.72005276e-03  7.01854122e-03  7.53681069e-03  6.89412047e-03
 -3.86785939e-04 -7.89646907e-03 -7.26831611e-03  6.06775489e-03
  3.58399246e-03  6.76716508e-03  9.09747953e-03  1.22334696e-02
  1.17068633e-02 -3.26387603e-03  8.10193682e-04  8.22438277e-03
  1.40489351e-02  1.64049781e-02  1.44378111e-02  1.59816083e-02
  1.41244012e-02  1.77434722e-02  2.14617517e-02  1.84025586e-02
  2.86772304e-02  2.40050124e-02  1.71993690e-02  2.33504964e-02
  2.43287116e-02  1.94265856e-02  2.30886529e-02  2.08098182e-02
  1.14319227e-02  5.78573951e-03  2.45412973e-02  1.19577197e-02
  2.30317500e-02  2.89340009e-02  2.39922626e-02  2.72051607e-02
  1.93843157e-02 -1.16877598e-02 -1.04064153e-02 -1.17041620e-02
 -7.31059409e-03 -3.17664326e-02 -1.27689764e-02 -2.36471683e-02
 -2.51449412e-02 -2.23955257e-02 -2.86952403e-02 -1.93443190e-02
 -2.10966146e-02 -1.85790302e-02 -1.55413172e-02 -4.94462490e-03
  1.37923815e-03  7.40713966e-03  9.09564143e-03  6.47798461e-03
 -9.52570434e-03 -1.91314057e-02 -3.99997458e-02 -3.76810901e-02
 -2.83950322e-02 -5.06639492e-02 -3.03876006e-02 -2.74907381e-02
 -3.16892242e-02 -3.26999514e-02 -3.58186668e-02 -3.54735007e-02
 -2.59584293e-02 -3.22674502e-02 -4.04980890e-02 -3.50038023e-02
 -3.77269316e-02 -3.34864121e-02 -3.51184686e-02 -2.96452727e-02
 -2.67438259e-02 -2.57643128e-02 -2.92210260e-02 -4.91843076e-02
 -5.73605317e-02 -5.58520119e-02 -3.99501663e-02 -4.10405942e-02
 -1.99992613e-02 -3.96829440e-02 -3.68023280e-02 -1.67970890e-02
 -3.29389485e-03  1.31379508e-03 -1.45626916e-02 -6.21149163e-03]"
50000,100,[0.5],0.01,5,2,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rsz,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.13889021e-05  8.04648848e-03  1.37580764e-02  9.30276538e-03
  7.49788418e-03  1.01734360e-02  1.39864327e-02  1.68174347e-02
  1.10621101e-02  8.14780526e-04  9.91100301e-03  4.84127464e-03
 -3.09000884e-03 -2.67758074e-04  1.04450405e-03  4.59274655e-03
  4.26773682e-03  6.65428339e-03 -2.57835720e-04  1.79222980e-02
  6.45314406e-03 -1.75009077e-03 -8.45477207e-04  2.85190749e-03
  7.35244158e-03  1.16358172e-02 -1.18990284e-02  4.83609577e-03
  1.75507385e-02  7.11531246e-03  3.32625537e-03  7.84864487e-03
  4.54823992e-03  1.69704536e-03 -1.81682336e-02 -1.41982768e-02
 -1.35557081e-02 -2.12782958e-02  4.07863124e-03  1.01939541e-02
  9.02512755e-03  3.46355340e-03  5.89936249e-03  4.51942797e-03
 -5.89576764e-03  1.09003523e-03  1.12613786e-02 -1.47200161e-03
  7.06685976e-03 -1.36796230e-02  6.87190620e-03  7.04281797e-03
 -4.09888353e-03  9.94257949e-04 -3.49279285e-03  3.78619272e-03
  8.89071177e-03 -1.21277896e-02 -1.38271226e-02 -2.53517516e-02
 -2.85675905e-02 -2.79273425e-02 -2.04186136e-02 -1.63442892e-02
 -8.10000422e-03 -1.70307140e-02 -9.11346581e-03 -1.65992403e-02
 -3.27989312e-02 -2.68186558e-02 -3.46289124e-02 -1.41667539e-02
 -1.94609179e-02 -2.17804275e-02 -1.93440284e-02 -2.22921029e-02
 -1.24010668e-02 -3.32439780e-02 -3.29748332e-02 -3.37873847e-02
 -3.63494515e-02 -3.18183642e-02 -2.68370373e-02 -8.53641143e-03
 -2.99004901e-02 -3.57892549e-02 -2.44984969e-02 -3.16564960e-02
 -2.84079184e-02 -2.82221983e-02 -3.31137979e-02 -2.19476947e-02
 -3.03581381e-02 -3.19538038e-02 -1.29975106e-02 -1.78210898e-02
 -1.65631903e-02 -1.47294055e-02 -1.16832747e-02 -9.32429037e-03]"
