episodes,tmax,goalcoords,rsz,rmax,seed,pcinit,bptype,npc,alpha,sigma,plr,clr,llr,alr,slr,gamma,nact,beta,balpha,paramsindex,noise,analysis,datadir,figdir,csvname,latencys,cumr,dx,delta_dxr
50000,100,[0.5],0.025,6,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,1.189354e-318,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00260525,-0.00260771,-0.0026124 ]"
50000,100,[0.5],0.025,6,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,12.372929507242668,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00260525,-0.00260734,-0.00261244]"
50000,100,[0.5],0.075,2,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,15,8.73025496034286,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25000042,0.24505011,0.23077955,...,0.23262762,0.24684818,0.25174972], [0.43413242,0.43058012,0.41777457,...,2.14399418,2.15684157,2.16035781]]","[0.00134592,0.02508823,0.19181602]"
50000,100,[0.5],0.075,2,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,15,8.73025496034286,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25000002,0.24504969,0.23077911,...,0.23149694,0.24574459,0.25067267], [0.42393095,0.42023117,0.40727307,...,1.9913082 ,2.00412098,2.00760357]]","[0.00134592,0.02333103,0.17846181]"
50000,100,[0.5],0.075,2,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,15,8.73025496034286,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25000004,0.24504971,0.23077913,...,0.23160937,0.24585403,0.25077919], [0.42560292,0.42197812,0.40910784,...,2.01165669,2.02446562,2.02794424]]","[0.00134592,0.02370567,0.18021626]"
50000,100,[0.5],0.025,8,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,97,65.52251674430983,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00260525,-0.0026069 ,-0.00261138]"
50000,100,[0.5],0.025,9,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,2.3209655881664544,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00260525,-0.00260769,-0.00261243]"
50000,100,[0.5],0.025,9,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,1.2486497702374636e-113,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077908,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077908,...,0.23077909,0.24504967,0.25      ]]","[-0.00260525,-0.00260694,-0.00261082]"
50000,100,[0.5],0.025,9,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,2.934456632043961e-124,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00260525,-0.00260745,-0.00261225]"
50000,100,[0.5],0.01,1,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,2.167242905766967e-269,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00248708,-0.00248708,-0.00248708]"
50000,100,[0.5],0.025,8,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,8.454346429740412e-92,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00260525,-0.00260772,-0.00261218]"
50000,100,[0.5],0.01,1,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,2.5900406453470705e-296,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00248708,-0.00248708,-0.00248708]"
50000,100,[0.5],0.01,1,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,1.797481071264606e-44,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00248708,-0.00248708,-0.00248708]"
50000,100,[0.5],0.01,2,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00248708,-0.00248708,-0.00248708]"
50000,100,[0.5],0.01,2,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00248708,-0.00248708,-0.00248708]"
50000,100,[0.5],0.01,2,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00248708,-0.00248708,-0.00248708]"
50000,100,[0.5],0.01,3,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00248708,-0.00248708,-0.00248708]"
50000,100,[0.5],0.075,10,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,23,63.51451844658759,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.5515993 ,0.54904206,0.53719803,...,1.02802109,1.01762714,1.00728126], [0.66514594,0.66330459,0.65217934,...,2.03254025,2.01959471,2.00664576]]","[0.00134592,0.25981785,0.32263823]"
50000,100,[0.5],0.075,10,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,23,66.32434815870151,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.53845206,0.53585777,0.52398413,...,0.98359323,0.97358125,0.96361612], [0.65394822,0.65207764,0.64093062,...,1.91849824,1.90523803,1.8919848 ]]","[0.00134592,0.25550728,0.33223794]"
50000,100,[0.5],0.025,10,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00260525,-0.00260744,-0.00261208]"
50000,100,[0.5],0.075,10,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,23,43.337954302416435,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.54371106,0.54109897,0.52921159,...,0.48112605,0.47447403,0.46791071], [0.62780063,0.62592113,0.6147708 ,...,0.20813133,0.20547826,0.20285391]]","[0.00134592,0.26590478,0.24412889]"
50000,100,[0.5],0.025,10,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,7.697956923289682e-25,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077908,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077908,...,0.23077909,0.24504967,0.25      ]]","[-0.00260525,-0.00260748,-0.00261225]"
50000,100,[0.5],0.1,6,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,20,22.07085289704538,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.32788565,0.3244692 ,0.31192268,...,0.62051045,0.63236982,0.63491773], [0.38437607,0.38161222,0.36975062,...,0.25884389,0.2725331 ,0.27691265]]","[0.0002512 ,0.08640476,0.05690268]"
50000,100,[0.5],0.1,6,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,18,21.06351708967134,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.32616743,0.32286462,0.31045081,...,0.60346891,0.61535319,0.61792648], [0.38543626,0.3827722 ,0.37102616,...,0.25563271,0.26937397,0.27380494]]","[0.0002512 ,0.08532249,0.05381575]"
50000,100,[0.5],0.025,10,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.2856554124278597,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00260525,-0.00260712,-0.00261151]"
50000,100,[0.5],0.1,5,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,17,20.735049093994718,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.39677886,0.39335455,0.38069491,...,1.3301312 ,1.34160263,1.34375077], [0.37922803,0.37625754,0.36405411,...,0.62581654,0.63679227,0.63846641]]","[0.0002512 ,0.15456381,0.14393255]"
50000,100,[0.5],0.1,5,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,17,20.735049093994718,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.39799793,0.39463188,0.38205163,...,1.33530134,1.34675756,1.3488905 ], [0.37840487,0.37547101,0.36332385,...,0.61345715,0.62447474,0.62619105]]","[0.0002512 ,0.15537858,0.14321896]"
50000,100,[0.5],0.075,7,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,20,48.128197721103255,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.50326226,0.50164716,0.49113068,...,0.23338131,0.23055425,0.22775433], [0.54078749,0.5394264 ,0.52916505,...,0.4231153 ,0.41913187,0.41517453]]","[0.00134592,0.27390925,0.33611024]"
50000,100,[0.5],0.075,6,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,19,39.27879465118854,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.45053169,0.4537497 ,0.4499399 ,...,0.11486605,0.1124863 ,0.1101518 ], [0.489918  ,0.49343748,0.48993039,...,0.28208879,0.27706071,0.27210202]]","[0.00134592,0.23633633,0.29427805]"
50000,100,[0.5],0.075,7,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,20,48.128197721103255,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.49475614,0.4931786 ,0.48271631,...,0.18282912,0.1803761 ,0.17795093], [0.54321607,0.54192767,0.53175548,...,0.34894303,0.34493041,0.3409624 ]]","[0.00134592,0.27769888,0.35117557]"
50000,100,[0.5],0.1,5,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,17,20.735049093994718,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.39747646,0.39425712,0.38187039,...,1.3379844 ,1.34946243,1.35161706], [0.37835329,0.37557712,0.36363502,...,0.61925215,0.63024929,0.631945  ]]","[0.0002512 ,0.1551812 ,0.14405145]"
50000,100,[0.5],0.075,7,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,20,48.128197721103255,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.49284878,0.49154953,0.481449  ,...,0.15697082,0.15463542,0.15233325], [0.53916823,0.53814049,0.52831236,...,0.29162643,0.28729012,0.28302104]]","[0.00134592,0.27476599,0.35181453]"
50000,100,[0.5],0.075,8,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,21,54.898221512871125,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.49937988,0.49696124,0.4853984 ,...,0.29755738,0.29432062,0.29110827], [0.54360704,0.54149496,0.5302399 ,...,0.50720573,0.50312317,0.4990581 ]]","[0.00134592,0.26693944,0.24948616]"
50000,100,[0.5],0.075,8,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,21,54.898221512871125,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.50123558,0.49910474,0.48790884,...,0.26148943,0.2585032 ,0.2555422 ], [0.53811758,0.53626994,0.52535859,...,0.46206721,0.45818688,0.45432508]]","[0.00134592,0.27213887,0.28215432]"
50000,100,[0.5],0.075,8,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,21,54.898221512871125,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.50832463,0.50586064,0.4942291 ,...,0.27218955,0.26907355,0.2659836 ], [0.5403065 ,0.53809887,0.52672496,...,0.45434494,0.45039342,0.44646174]]","[0.00134592,0.26371202,0.26225739]"
50000,100,[0.5],0.1,4,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,16,18.26491538550062,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.47262375,0.46903197,0.45616031,...,2.49651875,2.50973006,2.51360891], [0.53224821,0.52868993,0.51584709,...,2.95863962,2.97291091,2.97784954]]","[2.51203641e-04,2.35966098e-01,2.70107487e-01]"
50000,100,[0.5],0.075,9,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,22,57.687566214625974,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.4829566 ,0.48024756,0.46832751,...,0.11914739,0.11738427,0.11564322], [0.54935939,0.54703481,0.53550042,...,0.18244531,0.18009579,0.17777179]]","[0.00134592,0.20362022,0.25056218]"
50000,100,[0.5],0.075,9,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,22,57.687566214625974,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.50970682,0.50704471,0.4951486 ,...,0.1698884 ,0.16759965,0.16533619], [0.58160894,0.57940375,0.56796635,...,0.18791517,0.18555336,0.18321704]]","[0.00134592,0.20279571,0.22620229]"
50000,100,[0.5],0.1,4,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,16,18.26491538550062,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.46997629,0.46645768,0.45367916,...,2.48190635,2.49509064,2.49894247], [0.53302337,0.52954457,0.516801  ,...,2.9654593 ,2.97971533,2.98463865]]","[2.51203641e-04,2.35166062e-01,2.70887413e-01]"
50000,100,[0.5],0.075,9,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,22,60.395673727852774,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.50302555,0.50031578,0.4883601 ,...,0.15319582,0.15105174,0.14893259], [0.57414302,0.5718513 ,0.56031505,...,0.21417335,0.21152783,0.20891006]]","[0.00134592,0.21273184,0.28585917]"
50000,100,[0.5],0.1,4,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,16,18.26491538550062,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.46878009,0.46534699,0.45267383,...,2.47178477,2.4849527 ,2.4887882 ], [0.5318817 ,0.52847091,0.51581475,...,2.94923555,2.96348179,2.96839537]]","[2.51203641e-04,2.33907175e-01,2.69448065e-01]"
50000,100,[0.5],0.01,4,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,9.164470640985863e-277,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00248708,-0.00248708,-0.00248708]"
50000,100,[0.5],0.01,6,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,8.921380544280922,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00248708,-0.00248708,-0.00248708]"
50000,100,[0.5],0.01,5,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00248708,-0.00248708,-0.00248708]"
50000,100,[0.5],0.01,5,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077908,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077908,...,0.23077909,0.24504967,0.25      ]]","[-0.00248708,-0.00248708,-0.00248708]"
50000,100,[0.5],0.01,4,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,7.106668319237991e-86,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00248708,-0.00248708,-0.00248708]"
50000,100,[0.5],0.01,5,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00248708,-0.00248708,-0.00248708]"
50000,100,[0.5],0.1,6,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,20,22.07085289704538,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.32726437,0.32396547,0.31156186,...,0.61863964,0.63050677,0.63306244], [0.38617871,0.3835426 ,0.37182754,...,0.25757278,0.27128237,0.27568206]]","[0.0002512 ,0.08624825,0.05541509]"
50000,100,[0.5],0.1,8,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,20,52.24094799448046,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.49410091,0.49617998,0.49061804,...,0.2917281 ,0.2879688 ,0.28426208], [0.52759969,0.52992883,0.524618  ,...,0.44865737,0.44273545,0.4368952 ]]","[2.51203641e-04,2.64243431e-01,3.29994234e-01]"
50000,100,[0.5],0.01,6,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,0.0,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00248708,-0.00248708,-0.00248708]"
50000,100,[0.5],0.1,8,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,20,52.24094799448046,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.49020871,0.49214106,0.48641382,...,0.24638092,0.24324556,0.24015218], [0.5291905 ,0.53141209,0.52597529,...,0.4180786 ,0.41327581,0.40853616]]","[2.51203641e-04,2.51884421e-01,3.15220208e-01]"
50000,100,[0.5],0.1,8,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,20,32.71415713617664,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.48194757,0.48401136,0.47847628,...,0.23975996,0.23670718,0.23369594], [0.52587552,0.52826029,0.52304738,...,0.43959417,0.43405405,0.4285897 ]]","[2.51203641e-04,2.52744351e-01,3.26622437e-01]"
50000,100,[0.5],0.075,1,0,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,1.826852423353734e-48,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[0.00134592,0.00134592,0.00134592]"
50000,100,[0.5],0.075,1,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,1.9037581194822728e-14,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[0.00134592,0.00134592,0.00134592]"
50000,100,[0.5],0.01,9,1,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,3.852543139579584,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[-0.00248708,-0.00248708,-0.00248708]"
50000,100,[0.5],0.075,1,2,uni,both,4,0.5,0.01,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,1,0.0,[0],0.0,dx,./data/,./fig/,all,99,5.846646289095033e-10,"[[0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ], [0.25      ,0.24504967,0.23077909,...,0.23077909,0.24504967,0.25      ]]","[0.00134592,0.00134592,0.00134592]"
