episodes,tmax,goalcoords,rsz,rmax,seed,pcinit,npc,alpha,sigma,plr,clr,llr,alr,slr,gamma,nact,balpha,paramsindex,noise,datadir,figdir,csvname,trials,dxr
50000,100,[0.5],0.05,9,2,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.32368610e-05  1.94211663e-02  1.58226571e-02  1.46395201e-02
  1.44553221e-02  1.38196092e-02  1.36636628e-02  1.34714472e-02
  1.31506260e-02  1.37057025e-02  1.28553705e-02  1.25258674e-02
  1.29646777e-02  1.19684326e-02  1.26477461e-02  1.30220270e-02
  1.24525049e-02  1.26276403e-02  1.39564644e-02  1.21844802e-02
  1.30550610e-02  1.26135266e-02  1.24939343e-02  1.38469536e-02
  1.30350802e-02  1.45091825e-02  1.37433933e-02  1.45155525e-02
  1.25593447e-02  1.39556613e-02  1.59595750e-02  1.46078296e-02
  1.51134867e-02  1.62278857e-02  1.74001050e-02  1.52694301e-02
  1.60269966e-02  1.69062692e-02  1.64866300e-02  1.68065880e-02
  1.66768363e-02  1.67636323e-02  1.69760627e-02  1.86390394e-02
  1.79329534e-02  1.79933212e-02  1.81828959e-02  1.88827201e-02
  1.81074601e-02  1.86035528e-02  1.87477181e-02  1.92299747e-02
  1.93885176e-02  1.93484383e-02  1.94306128e-02  1.41513454e-02
  1.34749107e-02  1.27595668e-02  1.01939804e-02  1.02060441e-02
  1.58635494e-02  1.16010965e-02  8.75811111e-03  1.19730566e-02
  9.63917035e-03  9.48722886e-03  9.09338071e-03  8.51123546e-03
  6.38593296e-03  2.94720921e-03 -4.50053337e-03 -7.26979606e-03
 -7.80106579e-03 -8.10259667e-03 -8.68752831e-03 -9.04850373e-03
 -8.25942194e-03 -1.00295280e-02 -1.08225308e-02 -4.01360221e-03
 -5.00528892e-03 -5.46283679e-03 -7.68912336e-03 -7.64586665e-03
 -5.45773965e-03 -6.16444138e-03 -6.15276530e-03  2.62351409e-03
  1.66969738e-03  4.14815386e-03  1.52146914e-03 -2.44421150e-04
 -2.47213426e-03  6.41926042e-03 -3.34785214e-03 -7.40529394e-03
 -1.49599628e-02 -1.75636244e-02 -1.68355403e-02 -1.68418520e-02]"
50000,100,[0.5],0.05,7,4,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[1.32368610e-05 1.59857567e-02 5.95738683e-03 1.38459019e-02
 1.03338635e-02 1.29410768e-02 1.34416925e-02 1.39716659e-02
 1.29225380e-02 1.41864691e-02 1.42402500e-02 1.44966007e-02
 1.50670928e-02 1.44352806e-02 1.49170045e-02 1.41768723e-02
 1.54165915e-02 1.49552508e-02 1.48895218e-02 1.53183460e-02
 1.60455201e-02 1.51783587e-02 1.55147216e-02 1.50493069e-02
 1.54043982e-02 1.52810412e-02 1.57018744e-02 1.56426749e-02
 1.56790977e-02 1.51543917e-02 1.56525029e-02 1.53888928e-02
 1.56035939e-02 1.58194932e-02 1.58526686e-02 1.61608443e-02
 1.59143224e-02 1.58329900e-02 1.49912955e-02 1.47088492e-02
 1.45211399e-02 1.37308997e-02 1.39135292e-02 1.33455444e-02
 1.32747381e-02 1.33196981e-02 1.32781901e-02 1.33664656e-02
 1.30941873e-02 1.32353465e-02 1.23322740e-02 1.29905548e-02
 1.29291213e-02 1.21974016e-02 1.27046208e-02 1.19935380e-02
 1.18499606e-02 1.15212748e-02 1.08621922e-02 9.35187114e-03
 1.03203038e-02 9.94622454e-03 9.67794281e-03 9.93677574e-03
 9.22581954e-03 9.17435321e-03 9.39524101e-03 8.67541608e-03
 8.42631940e-03 7.73319940e-03 7.54825105e-03 7.37146307e-03
 5.11547237e-03 5.77992596e-03 5.80279954e-03 7.01260330e-03
 7.42230018e-03 7.52746084e-03 8.18758597e-03 7.77349634e-03
 7.50097705e-03 7.30775514e-03 6.74330902e-03 6.92845758e-03
 6.64610108e-03 5.84878564e-03 6.03340504e-03 6.40229235e-03
 5.64515141e-03 5.89050968e-03 5.33626656e-03 5.02225680e-03
 4.81604713e-03 4.91608658e-03 4.83671499e-03 4.76397715e-03
 4.32794405e-03 3.87133556e-03 4.36594205e-03 4.31037536e-03]"
50000,100,[0.5],0.05,7,3,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.32368610e-05  1.87536605e-02  9.78370975e-03  1.42217350e-02
  7.72133855e-03  6.87856362e-03  5.69038532e-03  4.87434258e-03
  8.77194287e-03  1.46286618e-03  9.49735650e-04  2.26427684e-04
  2.03687617e-04 -6.33329981e-04 -2.17556645e-03 -2.67110026e-03
 -2.79138525e-03 -4.04680830e-03 -5.66079303e-03 -4.61648192e-03
 -5.06720014e-03 -4.86760163e-03 -4.89431932e-03 -5.70029707e-03
 -5.38236310e-03 -5.28047267e-03 -5.51708437e-03 -5.37901515e-03
 -6.27270609e-03 -5.51437126e-03 -8.76318708e-03 -6.49818406e-03
 -6.24681273e-03 -6.67309195e-03 -7.11165065e-03 -7.03071652e-03
 -7.17277229e-03 -6.96133794e-03 -6.19776063e-03 -5.96977340e-03
 -7.49399179e-03 -7.12211205e-03 -6.25925743e-03 -6.21832283e-03
 -6.80252250e-03 -6.59191496e-03 -6.47529716e-03 -6.09864121e-03
 -7.26863331e-03 -7.11916088e-03 -7.11200249e-03 -7.67631002e-03
 -7.57376523e-03 -7.59216962e-03 -7.49756088e-03 -7.25823799e-03
 -7.20054566e-03 -8.10297255e-03 -7.90739855e-03 -7.67299657e-03
 -7.30576823e-03 -7.24397372e-03 -6.86613718e-03 -6.85953085e-03
 -6.77499659e-03 -6.76879025e-03 -6.69297338e-03 -6.69116602e-03
 -6.82053936e-03 -6.72474622e-03 -6.69876330e-03 -6.63773080e-03
 -7.09259490e-03 -6.77796314e-03 -6.84842536e-03 -6.77353474e-03
 -6.73257172e-03 -6.39298838e-03 -5.89657795e-03 -6.03106516e-03
 -5.97921895e-03 -6.65838823e-03 -6.81239727e-03 -6.75509078e-03
 -7.14540500e-03 -7.10858385e-03 -7.06268508e-03 -6.98976188e-03
 -6.96305314e-03 -6.83837753e-03 -6.84231892e-03 -6.87797464e-03
 -6.29446805e-03 -6.73617200e-03 -8.29436082e-03 -8.09961486e-03
 -7.86215465e-03 -9.50060289e-03 -8.19966357e-03 -8.19013625e-03]"
50000,100,[0.5],0.05,9,8,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.32368610e-05  1.78245005e-02  1.42838263e-02  1.43645697e-02
  1.28700779e-02  1.28140009e-02  1.22720440e-02  1.27344297e-02
  1.21065074e-02  1.23207766e-02  1.32628177e-02  1.24399609e-02
  1.12705086e-02  1.04717996e-02  1.10599515e-02  1.25621111e-02
  1.22063416e-02  1.14652459e-02  1.15204513e-02  1.18246969e-02
  1.05074617e-02  1.08505417e-02  1.22949361e-02  1.27487342e-02
  1.06287672e-02  9.46987645e-03  9.73265687e-03  1.07811149e-02
  8.48484811e-03  6.06294992e-03  4.15009175e-03  3.41459537e-03
  3.68014338e-03  4.31830927e-03  4.67881571e-03  3.67650358e-03
  5.51296992e-03  5.11777918e-03  6.05212587e-03  5.33201580e-03
  4.61481794e-03  6.43454596e-03  4.81552887e-03  5.06601785e-03
  3.68496336e-03  4.20585071e-03  6.73909841e-04 -7.76902013e-05
  4.94273259e-04  3.09549738e-03  2.25701536e-03  6.29262009e-04
 -2.96246971e-03 -2.95177239e-03  4.67882777e-03  1.10025593e-02
  1.00317789e-02  9.02361650e-03  1.17861890e-02  9.66984482e-03
  4.73270630e-03  4.30931667e-03  4.02456578e-03  6.37849703e-03
  4.22907303e-03  5.54699767e-03  4.55258192e-03  1.32545373e-03
  2.74347691e-03 -7.99234720e-04  1.76286999e-03 -1.04605752e-03
 -1.18086359e-03 -4.07304049e-04 -1.11836679e-03 -1.21416649e-03
 -1.85452998e-03 -4.23547295e-03 -1.08204464e-02 -1.36169146e-02
 -8.11848813e-03 -8.59947273e-03 -8.75946159e-03 -9.36874725e-03
 -1.06157389e-02 -1.18741009e-02 -1.14438158e-02 -1.21562174e-02
 -1.16929961e-02 -1.25165827e-02 -1.12196215e-02 -1.17532353e-02
 -1.26750931e-02 -1.39178670e-02 -1.36515837e-02 -1.34371994e-02
 -1.35356960e-02 -1.39124801e-02 -1.17954028e-02 -1.35846663e-02]"
50000,100,[0.5],0.05,9,7,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.32368610e-05  1.79295612e-02  1.57916499e-02  1.37349435e-02
  1.34497733e-02  1.34757429e-02  1.24322468e-02  1.25217256e-02
  1.31071486e-02  1.24170513e-02  1.23252991e-02  1.29970776e-02
  1.20830215e-02  1.22788408e-02  1.37243138e-02  1.28592045e-02
  1.24906397e-02  1.27739115e-02  1.21541997e-02  1.30340871e-02
  1.26547353e-02  1.24085382e-02  1.27459269e-02  1.39941973e-02
  1.44752520e-02  1.42553280e-02  1.49450404e-02  1.50560634e-02
  1.53918128e-02  1.48976648e-02  1.46205595e-02  1.66838265e-02
  1.72126847e-02  1.73492861e-02  1.70773055e-02  1.67665205e-02
  1.77377999e-02  1.80467099e-02  1.61704608e-02  1.91311132e-02
  1.78483217e-02  1.92798361e-02  1.95024773e-02  1.80339116e-02
  1.90412371e-02  1.71965660e-02  1.66559444e-02  1.33702478e-02
  1.34422890e-02  1.48837735e-02  1.45928087e-02  1.50078797e-02
  1.66648532e-02  1.49983821e-02  1.51725685e-02  1.47316575e-02
  1.62870133e-02  1.51933083e-02  1.35492504e-02  1.06545163e-02
  1.16651025e-02  1.23839738e-02  1.21521658e-02  8.23781704e-03
  9.02183183e-03  6.83664600e-03  4.11659562e-03 -3.68354426e-03
 -8.07664061e-03 -7.99402550e-03 -8.27552502e-03 -8.32321490e-03
 -8.95229340e-03 -9.07725498e-03 -9.56765860e-03 -1.02239360e-02
 -9.71463144e-03 -1.02798180e-02 -1.15798812e-02 -1.11862547e-02
 -1.12365044e-02 -2.32743881e-03 -3.99881020e-03 -4.63591375e-03
 -4.62887257e-03 -4.89991485e-03 -5.11757797e-03 -5.32480318e-03
 -5.21552982e-03 -5.72621884e-03 -6.00552027e-03 -6.16205810e-03
 -6.75304567e-03 -7.27038534e-03 -7.51139863e-03 -8.04553461e-03
 -8.30773794e-03 -8.46219475e-03 -9.02822200e-03 -1.03279228e-02]"
50000,100,[0.5],0.05,9,4,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.32368610e-05  2.04774458e-02  1.66516475e-02  1.64614949e-02
  1.50200397e-02  1.48827422e-02  1.54814051e-02  1.47803313e-02
  1.48235394e-02  1.36371874e-02  1.39285213e-02  1.28216585e-02
  1.34294738e-02  1.34634846e-02  1.49250618e-02  1.32864120e-02
  1.34513370e-02  1.22037704e-02  1.27163942e-02  1.04080469e-02
  8.23045856e-03  9.07661799e-03  7.06346912e-03  7.82242148e-03
  8.73957505e-03  8.53822211e-03  9.00688870e-03  7.15316600e-03
  9.01827926e-03  1.00419580e-02  9.81240529e-03  9.84020425e-03
  9.22201158e-03  9.75108113e-03  1.03613708e-02  1.09606749e-02
  1.08021826e-02  1.10947940e-02  1.19059897e-02  1.16686132e-02
  1.22973618e-02  1.18286908e-02  1.20592825e-02  1.21612016e-02
  1.32205233e-02  1.29356441e-02  5.26700135e-03  4.85895159e-03
  3.56683793e-03  2.28633186e-03  1.12465965e-03  5.61801613e-04
  5.74016867e-03  1.49691628e-03  1.79696140e-03  2.90675759e-03
  1.03566616e-03  3.43502261e-03  3.20520511e-03  4.72316635e-03
  4.60881470e-03  5.64964159e-03  6.40478847e-03  6.19219805e-03
  6.46575532e-03  5.43273016e-03  6.99187019e-03  7.03696549e-03
  7.71576483e-04  1.46634230e-03 -1.00333071e-03  2.69592007e-04
 -2.15108135e-04 -1.17922864e-03  1.41763654e-03 -1.97642531e-04
 -7.39479792e-03 -1.33044972e-02 -1.88610644e-02 -2.77155561e-02
 -2.42011543e-02 -2.94001134e-02 -3.00175820e-02 -2.84212353e-02
 -3.12839014e-02 -3.13443816e-02 -3.29484241e-02 -2.82725971e-02
 -2.91506841e-02 -3.03008848e-02 -2.45215786e-02 -2.78773524e-02
 -2.26097513e-02 -2.17550983e-02 -2.13623047e-02 -1.98966346e-02
 -8.61092583e-03 -9.09197148e-03 -9.46862600e-03 -1.04126244e-02]"
50000,100,[0.5],0.05,9,6,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.32368610e-05  1.94282491e-02  1.61545761e-02  1.47103270e-02
  1.43870628e-02  1.41209580e-02  1.39188966e-02  1.27263300e-02
  1.34435397e-02  1.30672479e-02  1.39187267e-02  1.22702828e-02
  1.22584647e-02  1.37262757e-02  1.32765002e-02  1.26562560e-02
  1.37978856e-02  1.23978063e-02  1.28504893e-02  1.28968315e-02
  1.35194091e-02  1.36418330e-02  1.47305420e-02  1.31738832e-02
  1.39019880e-02  1.38666326e-02  1.54922298e-02  1.46307191e-02
  1.42207268e-02  1.40330227e-02  1.47373651e-02  1.41226119e-02
  1.39736987e-02  1.52801085e-02  1.55901543e-02  1.56320170e-02
  1.58504345e-02  1.56667010e-02  1.60785625e-02  1.61798759e-02
  1.60919404e-02  1.62955659e-02  1.60359089e-02  1.31311559e-02
  9.22313246e-03  1.04174957e-02  1.42873770e-02  1.05758658e-02
  1.41248533e-02  9.38623923e-03  7.82958422e-03  7.69721022e-03
  4.56218849e-03  4.78152582e-03 -2.88026446e-03 -4.68293127e-03
 -5.04324782e-03 -6.36403438e-03 -6.60361235e-03 -6.79102710e-03
 -7.90589607e-03 -7.80214887e-03 -8.19922364e-03 -8.57167645e-03
 -8.62348601e-03 -9.26435020e-03 -9.80457885e-03 -8.91726506e-03
 -1.05205405e-02 -1.07682650e-02 -1.13127577e-02 -1.17263744e-02
 -1.18665377e-02 -1.22403893e-02 -1.21111739e-02 -1.30705159e-02
 -1.20753932e-02 -1.25633074e-02 -1.21425609e-02 -1.12423309e-02
 -1.23906206e-02 -1.27936647e-02 -1.35314283e-02 -1.39666957e-02
 -1.38880743e-02 -1.46866983e-02 -1.39039595e-02 -1.35784520e-02
 -1.42245001e-02 -1.44976241e-02 -1.52599309e-02 -1.56005358e-02
 -1.59778865e-02 -1.98350427e-02 -1.76593496e-02 -1.81393858e-02
 -1.76912576e-02 -1.78838693e-02 -1.82173727e-02 -1.89621546e-02]"
50000,100,[0.5],0.05,9,5,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.32368610e-05  1.98277465e-02  1.57903728e-02  1.48028947e-02
  1.51901583e-02  1.42449217e-02  1.43416175e-02  1.35382884e-02
  1.39705192e-02  1.38381838e-02  1.36646555e-02  1.38573659e-02
  1.42784315e-02  1.38061629e-02  1.37672485e-02  1.31030743e-02
  1.41705432e-02  1.39333352e-02  1.37181208e-02  1.42684258e-02
  1.44301586e-02  1.38203669e-02  1.40371478e-02  1.45703495e-02
  1.30180483e-02  1.44521479e-02  1.53280129e-02  1.50536204e-02
  1.66044390e-02  1.61376882e-02  1.55126830e-02  1.64916198e-02
  1.62853580e-02  1.63160412e-02  1.67096556e-02  1.75824394e-02
  1.77890306e-02  1.84593416e-02  1.66855880e-02  1.77654319e-02
  1.77980733e-02  1.77135704e-02  1.89355339e-02  1.82579075e-02
  1.80722995e-02  1.81371659e-02  1.70263171e-02  1.67027921e-02
  1.35600955e-02  1.51062424e-02  9.18226386e-03  7.22503124e-03
  7.02391219e-03  6.28660213e-03  6.40267660e-03 -1.31323179e-03
 -6.32291873e-03 -7.24963397e-03 -6.72240516e-03 -7.67113537e-03
 -8.15214383e-03 -1.10208588e-02 -1.24765911e-02 -1.27492592e-02
 -1.41414139e-02 -1.52766269e-02 -1.61465935e-02 -1.31917258e-02
 -1.32452849e-02 -1.47411256e-02 -1.27270782e-02 -1.39107590e-02
 -1.23880447e-02 -1.44285646e-02 -1.44023309e-02 -5.41220647e-03
 -5.16881655e-03 -8.80925757e-03 -1.65168067e-02 -2.00326050e-02
 -2.16767202e-02 -2.09985543e-02 -1.38243009e-02 -1.36208390e-02
 -1.33789623e-02 -1.37912696e-02 -1.44078290e-02 -6.37970860e-03
 -6.75021688e-03 -6.78265732e-03 -6.75929266e-03 -7.89594562e-03
 -8.20039673e-03 -8.27553093e-03 -8.37392257e-03 -8.37266495e-03
 -8.50798815e-03 -8.57182003e-03 -8.73873835e-03 -8.96493706e-03]"
50000,100,[0.5],0.05,9,9,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.32368610e-05  1.75996243e-02  1.52437783e-02  1.39122581e-02
  1.34544194e-02  1.21952812e-02  1.30191854e-02  1.23307276e-02
  1.30693343e-02  1.23548998e-02  1.22376680e-02  1.09113512e-02
  1.22823152e-02  1.14940340e-02  1.19131872e-02  1.19515889e-02
  1.18204193e-02  1.28698981e-02  1.28210819e-02  1.28298632e-02
  1.29230701e-02  1.27136989e-02  1.23225015e-02  1.29962501e-02
  1.44246707e-02  1.44168021e-02  1.41314135e-02  1.46502020e-02
  1.41903108e-02  1.59006860e-02  1.53705088e-02  1.65264664e-02
  1.55678166e-02  1.66234862e-02  1.66752544e-02  1.63441310e-02
  1.69877978e-02  1.64499758e-02  1.69865972e-02  1.77218220e-02
  1.79612467e-02  1.77729899e-02  1.81897040e-02  1.81807759e-02
  1.85234706e-02  1.84368789e-02  1.43710204e-02  1.43073100e-02
  1.46005124e-02  1.38176588e-02  1.26712168e-02  1.45298875e-02
  1.40496717e-02  1.40005535e-02  1.31315278e-02  1.37118162e-02
  1.37140381e-02  9.55512853e-03  7.56368432e-03  5.86120776e-03
  5.38049432e-03  4.80814129e-03  2.42064693e-03  9.44619853e-04
  1.11813654e-02  4.56965122e-03  5.13716254e-03  5.27669445e-03
  5.78322333e-03  4.93890882e-03  3.91036132e-03  3.68055408e-03
  3.28010952e-03  2.45855496e-03  2.26499846e-03  1.51124052e-03
  9.97649946e-03  5.72748538e-03  4.99931880e-03  4.91641965e-03
  3.97499946e-03  4.08090615e-03  5.06293264e-03  1.94751083e-03
  1.54303126e-03  7.42456654e-04  4.68641308e-04 -3.64333257e-04
  1.17800556e-03  1.53642926e-03  2.12042146e-03  1.84295046e-03
  2.39278246e-03  1.88279225e-03  1.79324104e-03  1.37177249e-03
  1.55018136e-03  1.85153411e-04  7.60260721e-04  6.60568429e-04]"
50000,100,[0.5],0.05,9,3,uni,64,1.0,0.05,0.01,0.01,0.0001,0.0001,0.0001,0.9,2,0.0,[0],0.0,./data/,./fig/,results_rmax,"[    0   505  1010  1515  2020  2525  3030  3535  4040  4545  5050  5555
  6060  6565  7070  7575  8080  8585  9090  9595 10101 10606 11111 11616
 12121 12626 13131 13636 14141 14646 15151 15656 16161 16666 17171 17676
 18181 18686 19191 19696 20202 20707 21212 21717 22222 22727 23232 23737
 24242 24747 25252 25757 26262 26767 27272 27777 28282 28787 29292 29797
 30303 30808 31313 31818 32323 32828 33333 33838 34343 34848 35353 35858
 36363 36868 37373 37878 38383 38888 39393 39898 40404 40909 41414 41919
 42424 42929 43434 43939 44444 44949 45454 45959 46464 46969 47474 47979
 48484 48989 49494 50000]","[ 1.32368610e-05  1.71347701e-02  1.60476968e-02  1.42934956e-02
  1.43736122e-02  1.45800373e-02  1.46916322e-02  1.30155747e-02
  1.30742522e-02  1.23463988e-02  1.23185597e-02  1.22426263e-02
  1.23552698e-02  1.35536778e-02  1.29778368e-02  1.30245271e-02
  1.34424414e-02  1.32148699e-02  1.25110433e-02  1.26868382e-02
  1.44634198e-02  1.41565546e-02  1.36230631e-02  1.40913322e-02
  1.49480664e-02  1.48407493e-02  1.53029218e-02  1.50930075e-02
  1.58797605e-02  1.62650318e-02  1.62011788e-02  1.64419096e-02
  1.42679384e-02  1.61918662e-02  1.70470122e-02  1.66882610e-02
  1.75576714e-02  1.71338843e-02  1.73657645e-02  1.60022518e-02
  1.83717521e-02  1.91851171e-02  1.82752657e-02  1.86499031e-02
  1.88730432e-02  1.89200023e-02  1.94501846e-02  1.92259450e-02
  1.98438250e-02  1.93007734e-02  1.48340509e-02  1.67330764e-02
  1.88890243e-02  1.86407594e-02  1.67575282e-02  1.67651620e-02
  1.62644086e-02  1.30642633e-02  1.06886383e-02  8.40652313e-03
  6.31560904e-03  5.05893723e-03  8.60496239e-03  2.20484466e-03
 -2.08724380e-03  4.53707687e-06 -3.02078941e-03  5.97191532e-03
  7.68465080e-03  4.91074854e-03  1.96732308e-03 -2.16699694e-03
  4.49399223e-03  1.09322209e-02  1.18057997e-02  1.15627653e-02
  1.23256008e-02  1.36242413e-02  1.18386815e-02  9.95032509e-03
  7.97906558e-03  7.99723247e-03  5.50108059e-03  6.56873097e-03
  2.82616946e-04 -8.10906911e-04 -2.24671728e-03 -3.15490414e-03
 -3.65876742e-03 -5.20636138e-03 -4.07127073e-03 -4.47409957e-03
 -4.75039887e-03 -5.24411460e-03 -5.40148098e-03 -5.81146152e-03
 -5.86644326e-03 -6.68004484e-03 -7.81653030e-03 -8.98748295e-03]"
